Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,,,,,,,,,
Informations à l'échelle de la commune,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Code commune,Nom commune,Code région,Code département,Siren EPCI,Logements,Établissements,Zones très denses,Engagements L. 33-13,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,OI 2018 T1
67497,Uhlwiller,44,67,200067874, 299    , 12    , -    , -    , -    , 1    , -    ,ROSA
67498,Uhrwiller,44,67,200067874, 319    , 15    , -    , -    , -    , 1    , -    ,ROSA
60651,Ully-Saint-Georges,32,60,200067973, 812    , 25    , -    , -    , -    , 1    , -    ,ONUM
28397,Umpeau,24,28,200033181, 173    , 5    , -    , -    , -    , 1    , -    ,EULH
09318,Unac,76,09,200066363, 119    , 2    , -    , -    , -    , 1    , 1    ,
21649,Uncey-le-Franc,27,21,200071017, 53    , 2    , -    , -    , -    , 1    , -    ,
51586,Unchair,44,51,200067213, 81    , 9    , -    , -    , -    , 1    , -    ,
68343,Ungersheim,44,68,200066009, 863    , 53    , -    ,FRTE , -    , -    , -    ,
42315,Unias,84,42,200065886, 162    , 9    , -    , -    , -    , 1    , -    ,THD4
10389,Unienville,44,10,200040137, 74    , 2    , -    , -    , -    , 1    , -    ,
42316,Unieux,84,42,244200770, 4 138    , 132    , -    ,FRTE , -    , -    , 1    ,FRTE
28398,Unverre,24,28,200069961, 749    , 18    , -    , -    , -    , 1    , -    ,
09319,Unzent,76,09,200066231, 57    , 1    , -    ,FRTE , -    , 1    , -    ,
05173,Upaix,93,05,200068765, 295    , 13    , -    , -    , -    , 1    , 1    ,
26358,Upie,84,26,200068781, 645    , 30    , -    ,FRTE , -    , -    , -    ,
66218,Ur,76,66,246600399, 381    , 10    , -    , -    , -    , 1    , 1    ,
31562,Urau,76,31,200073146, 87    , 2    , -    , -    , -    , 1    , 1    ,
2A331,Urbalacone,94,2A,200038958, 56    , 3    , -    , -    , -    , 1    , 1    ,
66219,Urbanya,76,66,200049211, 97    , 2    , -    , -    , -    , 1    , 1    ,
67499,Urbeis,44,67,246700777, 198    , 7    , -    , -    , -    , 1    , 1    ,
68344,Urbès,44,68,246800205, 223    , 8    , -    , -    , -    , 1    , 1    ,
42317,Urbise,84,42,200035731, 74    , 2    , -    , -    , -    , 1    , -    ,THD4
03293,Urçay,84,03,240300558, 250    , 9    , -    , -    , -    , 1    , -    ,
02755,Urcel,32,02,200071769, 233    , 12    , -    , -    , -    , 1    , -    ,
90098,Urcerey,27,90,200069052, 103    , 4    , -    , -    , 1    , 1    , -    ,
36227,Urciers,24,36,243600350, 233    , 4    , -    , -    , -    , 1    , -    ,
64540,Urcuit,75,64,200067106, 1 010    , 30    , -    , -    , -    , -    , -    ,
21650,Urcy,27,21,200070894, 77    , 1    , -    , -    , -    , 1    , -    ,
32457,Urdens,76,32,243200391, 118    , 4    , -    , -    , -    , 1    , -    ,
64541,Urdès,75,64,200039204, 121    , 4    , -    , -    , -    , 1    , -    ,
64542,Urdos,75,64,200067262, 146    , 3    , -    , -    , -    , 1    , 1    ,
64543,Urepel,75,64,200067106, 202    , 10    , -    , -    , -    , 1    , 1    ,
40321,Urgons,75,40,200069649, 129    , 6    , -    , -    , -    , 1    , -    ,
32458,Urgosse,76,32,243200409, 132    , 10    , -    , -    , -    , 1    , -    ,
88481,Uriménil,44,88,200068757, 681    , 18    , -    , -    , -    , 1    , -    ,
67500,Urmatt,44,67,246700306, 680    , 31    , -    , -    , -    , 1    , 1    ,
64544,Urost,75,64,200067296, 30    , 1    , -    , -    , -    , 1    , -    ,
64545,Urrugne,75,64,200067106, 5 411    , 235    , -    , -    , -    , -    , -    ,
09320,Urs,76,09,200066363, 47    , -    , -    , -    , -    , 1    , 1    ,
68345,Urschenheim,44,68,200066025, 287    , 6    , -    , -    , -    , 1    , -    ,
64546,Urt,75,64,200067106, 980    , 44    , -    , -    , -    , 1    , -    ,
2B332,Urtaca,94,2B,200073104, 237    , 6    , -    , -    , -    , 1    , 1    ,
25573,Urtière,27,25,200023075, 6    , 1    , -    , -    , -    , 1    , 1    ,
54538,Uruffe,44,54,245400510, 178    , 4    , -    , -    , -    , 1    , -    ,
24560,Urval,75,24,200034833, 130    , 3    , -    , -    , -    , 1    , -    ,
10390,Urville,44,10,241000405, 87    , 16    , -    , -    , -    , 1    , -    ,
14719,Urville,28,14,200066710, 251    , 9    , -    , -    , -    , 1    , -    ,
50610,Urville,28,50,200067205, 95    , 2    , -    , -    , -    , 1    , -    ,
88482,Urville,44,88,200068682, 33    , 2    , -    , -    , -    , 1    , -    ,
02756,Urvillers,32,02,200040426, 270    , 10    , -    , -    , -    , 1    , -    ,
77477,Ury,11,77,200072346, 396    , 32    , -    , -    , -    , 1    , -    ,
58300,Urzy,27,58,200068088, 838    , 27    , -    , -    , -    , 1    , -    ,
95625,Us,11,95,200035970, 536    , 25    , -    , -    , -    , 1    , -    ,
07326,Usclades-et-Rieutord,84,07,200072007, 153    , 2    , -    , -    , -    , 1    , 1    ,
34315,Usclas-d'Hérault,76,34,243400355, 191    , 4    , -    , -    , -    , 1    , -    ,
34316,Usclas-du-Bosc,76,34,200017341, 121    , 2    , -    , -    , -    , 1    , 1    ,
74285,Usinens,84,74,200070852, 213    , 7    , -    , -    , -    , 1    , 1    ,
19274,Ussac,75,19,200043172, 1 884    , 102    , -    ,FRTE , -    , -    , -    ,FRTE
09321,Ussat,76,09,240900431, 226    , 4    , -    , -    , -    , -    , 1    ,
79334,Usseau,75,79,200041317, 432    , 9    , -    ,FRTE , -    , 1    , -    ,
86275,Usseau,75,86,248600413, 274    , 13    , -    , -    , -    , 1    , -    ,
15244,Ussel,84,15,200066660, 240    , 13    , -    , -    , -    , 1    , 1    ,
19275,Ussel,75,19,200066744, 5 866    , 403    , -    , -    , -    , -    , 1    ,
46323,Ussel,76,46,244600482, 68    , 3    , -    , -    , -    , 1    , -    ,
03294,Ussel-d'Allier,84,03,200071389, 129    , 1    , -    , -    , -    , 1    , -    ,
63439,Usson,84,63,200070407, 167    , 7    , -    , -    , -    , 1    , -    ,
86276,Usson-du-Poitou,75,86,200070043, 769    , 52    , -    , -    , -    , 1    , -    ,
42318,Usson-en-Forez,84,42,200065886, 1 173    , 40    , -    , -    , -    , 1    , 1    ,THD4
14720,Ussy,28,14,241400514, 375    , 8    , -    , -    , -    , 1    , -    ,
77478,Ussy-sur-Marne,11,77,200077055, 437    , 17    , -    , -    , -    , 1    , -    ,
64547,Ustaritz,75,64,200067106, 3 041    , 144    , -    , -    , -    , -    , -    ,
09322,Ustou,76,09,200067940, 1 405    , 21    , -    , -    , -    , 1    , 1    ,
06151,Utelle,93,06,200030195, 735    , 11    , -    , -    , -    , 1    , 1    ,
67501,Uttenheim,44,67,200067924, 225    , 8    , -    , -    , -    , 1    , -    ,
67502,Uttenhoffen,44,67,246701098, 84    , 2    , -    , -    , -    , 1    , -    ,
67503,Uttwiller,44,67,200067783, 73    , 4    , -    , -    , -    , 1    , -    ,
04226,Uvernet-Fours,93,04,200072304, 3 818    , 84    , -    , -    , -    , 1    , 1    ,
71552,Uxeau,27,71,200070316, 291    , 9    , -    , -    , -    , 1    , -    ,
88483,Uxegney,44,88,200068757, 942    , 37    , -    , -    , -    , -    , -    ,
39538,Uxelles,27,39,243900719, 53    , 2    , -    , -    , -    , 1    , 1    ,
59605,Uxem,32,59,200040954, 574    , 9    , -    , -    , -    , 1    , -    ,
65458,Uz,76,65,200070811, 28    , 2    , -    , -    , 1    , 1    , 1    ,
40322,Uza,75,40,244000857, 149    , 8    , -    , -    , -    , 1    , -    ,
64548,Uzan,75,64,200067239, 77    , 3    , -    , -    , -    , 1    , -    ,
18268,Uzay-le-Venon,24,18,200027076, 233    , 4    , -    , -    , -    , 1    , -    ,
46324,Uzech,76,46,244600482, 132    , 3    , -    , -    , -    , 1    , -    ,
64549,Uzein,75,64,200067254, 446    , 26    , -    , -    , -    , 1    , -    ,
22384,Uzel,53,22,200067460, 611    , 26    , -    , -    , -    , 1    , -    ,
25574,Uzelle,27,25,200068294, 101    , 3    , -    , -    , -    , 1    , -    ,
88484,Uzemain,44,88,200068757, 566    , 16    , -    , -    , -    , 1    , -    ,
07327,Uzer,84,07,240700617, 287    , 6    , -    , -    , -    , -    , -    ,
65459,Uzer,76,65,246500482, 60    , -    , -    , -    , 1    , 1    , 1    ,
19276,Uzerche,75,19,241927243, 1 643    , 136    , -    , -    , -    , -    , -    ,
30334,Uzès,76,30,200034379, 5 467    , 454    , -    , -    , -    , -    , -    ,
33537,Uzeste,75,33,200043974, 268    , 6    , -    , -    , -    , 1    , -    ,
64550,Uzos,75,64,200067254, 292    , 20    , -    , -    , -    , -    , -    ,
72364,Vaas,52,72,200073112, 960    , 37    , -    , -    , -    , 1    , -    ,
81305,Vabre,76,81,200066561, 648    , 26    , -    , -    , -    , 1    , 1    ,
15245,Vabres,84,15,200066660, 134    , 4    , -    , -    , -    , 1    , 1    ,
30335,Vabres,76,30,200066918, 74    , 1    , -    , -    , -    , 1    , 1    ,
12286,Vabres-l'Abbaye,76,12,200067155, 614    , 47    , -    , -    , -    , -    , 1    ,
55523,Vacherauville,44,55,200049187, 85    , 3    , -    , -    , -    , 1    , -    ,
04227,Vachères,93,04,200071025, 289    , 4    , -    , -    , -    , 1    , 1    ,
26359,Vachères-en-Quint,84,26,242600534, 24    , 2    , -    , -    , -    , 1    , 1    ,
74286,Vacheresse,84,74,200071967, 567    , 12    , -    , -    , -    , 1    , 1    ,
14721,Vacognes-Neuilly,28,14,200066728, 208    , 8    , -    , -    , -    , 1    , -    ,
62833,Vacquerie-le-Boucq,32,62,200069672, 41    , 4    , -    , -    , -    , 1    , -    ,
62834,Vacqueriette-Erquières,32,62,200044030, 133    , 8    , -    , -    , -    , 1    , -    ,
54539,Vacqueville,44,54,200070324, 144    , 3    , -    , -    , -    , 1    , -    ,
84136,Vacqueyras,93,84,248400053, 604    , 57    , -    ,FRTE , -    , 1    , -    ,
34318,Vacquières,76,34,200022986, 447    , 15    , -    , -    , -    , 1    , -    ,
31563,Vacquiers,76,31,200034957, 529    , 33    , -    , -    , -    , 1    , -    ,
39539,Vadans,27,39,200071595, 150    , 8    , -    , -    , -    , 1    , -    ,
70510,Vadans,27,70,200036549, 73    , 1    , -    , -    , -    , 1    , -    ,
55525,Vadelaincourt,44,55,200066165, 35    , -    , -    , -    , -    , 1    , -    ,
51587,Vadenay,44,51,200066876, 105    , 3    , -    , -    , -    , 1    , -    ,
02757,Vadencourt,32,02,200071983, 287    , 5    , -    , -    , -    , 1    , -    ,
80773,Vadencourt,32,80,200070951, 42    , 1    , -    , -    , -    , 1    , -    ,
55526,Vadonville,44,55,200066157, 127    , 4    , -    , -    , -    , 1    , -    ,
07328,Vagnas,84,07,200039808, 490    , 10    , -    , -    , -    , 1    , -    ,
88486,Vagney,44,88,200071157, 2 029    , 107    , -    , -    , -    , -    , 1    ,
57684,Vahl-Ebersing,44,57,200067502, 236    , 11    , -    , -    , -    , 1    , -    ,
57685,Vahl-lès-Bénestroff,44,57,245701206, 56    , 2    , -    , -    , -    , 1    , -    ,
57686,Vahl-lès-Faulquemont,44,57,245700133, 116    , 4    , -    , -    , -    , 1    , -    ,
53267,Vaiges,52,53,200033298, 570    , 42    , -    , -    , -    , 1    , -    ,
34319,Vailhan,76,34,200071058, 114    , 5    , -    , -    , -    , 1    , -    ,
34320,Vailhauquès,76,34,200022986, 1 008    , 54    , -    , -    , -    , 1    , -    ,
12287,Vailhourles,76,12,200069383, 410    , 13    , -    , -    , -    , 1    , -    ,
52499,Vaillant,44,52,200027308, 43    , 4    , -    , -    , -    , 1    , -    ,
10391,Vailly,44,10,200069250, 136    , 6    , -    , -    , -    , 1    , -    ,
74287,Vailly,84,74,247400682, 511    , 16    , -    , -    , -    , 1    , 1    ,
02758,Vailly-sur-Aisne,32,02,240200501, 1 073    , 46    , -    , -    , -    , -    , -    ,
18269,Vailly-sur-Sauldre,24,18,200069227, 553    , 32    , -    , -    , -    , 1    , -    ,
50612,Vains,28,50,200069425, 451    , 15    , -    , -    , -    , 1    , -    ,
44163,Vair-sur-Loire,52,44,244400552, 1 821    , 62    , -    , -    , -    , 1    , -    ,
25575,Vaire,27,25,242500361, 375    , 10    , -    ,FRTE , -    , -    , -    ,
85298,Vairé,52,85,200071165, 796    , 27    , -    , -    , -    , 1    , -    ,
80774,Vaire-sous-Corbie,32,80,248000499, 128    , 5    , -    , -    , -    , 1    , -    ,TUD6
77479,Vaires-sur-Marne,11,77,200057958, 5 631    , 173    , -    ,SFR0 , -    , -    , -    ,SFR0
84137,Vaison-la-Romaine,93,84,248400335, 3 889    , 338    , -    , -    , -    , -    , -    ,VANU
82184,Vaïssac,76,82,200066884, 378    , 15    , -    , -    , -    , 1    , -    ,
70511,Vaite,27,70,247000623, 121    , 3    , -    , -    , -    , 1    , -    ,
70513,Vaivre-et-Montoille,27,70,247000011, 1 091    , 44    , -    ,FRTE , -    , -    , -    ,FRTE
05118,Val Buëch-Méouge,93,05,200068765, 920    , 46    , -    , -    , -    , 1    , 1    ,
35168,Val d'Anast,53,35,200043990, 1 990    , 97    , -    , -    , -    , 1    , -    ,
15108,Val d'Arcomie,84,15,200066660, 855    , 20    , -    , -    , -    , 1    , 1    ,
14475,Val d'Arry,28,14,200069524, 903    , 36    , -    , -    , -    , 1    , -    ,
49183,Val d'Erdre-Auxence,52,49,200071868, 1 992    , 85    , -    , -    , -    , 1    , -    ,
87097,Val d'Issoire,75,87,200071942, 848    , 25    , -    , -    , -    , 1    , -    ,
69024,Val d'Oingt,84,69,200040574, 1 773    , 115    , -    ,FRTE-SFR0 , -    , -    , 1    ,
27294,Val d'Orger,28,27,200070142, 442    , 14    , -    , -    , -    , -    , -    ,
04120,Val d'Oronaye,93,04,200072304, 180    , 6    , -    , -    , -    , 1    , 1    ,
56197,Val d'Oust,53,56,200066777, 1 414    , 67    , -    , -    , -    , 1    , -    ,
54099,Val de Briey,44,54,200070845, 4 165    , 246    , -    , -    , -    , -    , -    ,
74167,Val de Chaise,84,74,247400773, 640    , 29    , -    , -    , -    , 1    , 1    ,
14672,Val de Drôme,28,14,200069524, 425    , 12    , -    , -    , -    , 1    , -    ,
11080,Val de Lambronne,76,11,200043776, 130    , 4    , -    , -    , -    , 1    , 1    ,
51564,Val de Livre,44,51,245100615, 274    , 39    , -    , -    , -    , 1    , -    ,
24362,Val de Louyre et Caudeau,75,24,200040392, 1 173    , 41    , -    , -    , -    , 1    , -    ,
67372,Val de Moder,44,67,200067874, 2 246    , 166    , -    , -    , -    , -    , -    ,
33018,Val de Virvée,75,33,243301223, 1 408    , 54    , -    , -    , -    , -    , -    ,
16175,Val des Vignes,75,16,200029734, 644    , 42    , -    , -    , -    , 1    , -    ,
79063,Val en Vignes,75,79,247900798, 1 068    , 52    , -    , -    , -    , 1    , -    ,
39485,Val Suran,27,39,200012060, 563    , 27    , -    , -    , -    , 1    , -    ,
61484,Val-au-Perche,28,61,200071504, 1 971    , 98    , -    , -    , -    , -    , -    ,
73290,Val-Cenis,84,73,200070340, 4 571    , 149    , -    , -    , -    , 1    , 1    ,
10019,Val-d'Auzon,44,10,241000223, 192    , 7    , -    , -    , -    , 1    , -    ,
39209,Val-d'Épy,27,39,200072056, 249    , 7    , -    , -    , -    , 1    , -    ,
73304,Val-d'Isère,84,73,247300254, 6 504    , 277    , -    , -    , -    , 1    , 1    ,
35347,Val-d'Izé,53,35,200039022, 1 086    , 48    , -    , -    , -    , 1    , -    ,
55366,Val-d'Ornain,44,55,200033025, 440    , 22    , -    ,FRTE , -    , 1    , -    ,
16300,Val-de-Bonnieure,75,16,200072023, 705    , 32    , -    , -    , -    , 1    , -    ,
57270,Val-de-Bride,44,57,245701206, 288    , 4    , -    , -    , -    , 1    , -    ,
04043,Val-de-Chalvagne,93,04,200068625, 127    , 3    , -    , -    , -    , 1    , 1    ,
74274,Val-de-Fier,84,74,247400740, 294    , 5    , -    , -    , -    , 1    , 1    ,
76717,Val-de-la-Haye,28,76,200023414, 304    , 9    , -    ,FRTE , -    , -    , -    ,
89426,Val-de-Mercy,27,89,200067130, 200    , 7    , -    , -    , -    , 1    , -    ,
52332,Val-de-Meuse,44,52,200072999, 991    , 94    , -    , -    , -    , 1    , -    ,
27701,Val-de-Reuil,28,27,200035665, 4 765    , 316    , -    , -    , -    , -    , -    ,
25579,Val-de-Roulans,27,25,242504447, 67    , 3    , -    , -    , -    , 1    , -    ,DLFE
76018,Val-de-Saâne,28,76,200068534, 671    , 29    , -    , -    , -    , 1    , -    ,
51571,Val-de-Vesle,44,51,200067213, 383    , 23    , -    , -    , -    , 1    , -    ,
14576,Val-de-Vie,28,14,200069532, 286    , 10    , -    , -    , -    , 1    , -    ,
51218,Val-de-Vière,44,51,200067379, 66    , 4    , -    , -    , -    , 1    , -    ,
51158,Val-des-Marais,44,51,200067684, 248    , 26    , -    , -    , -    , 1    , -    ,
05174,Val-des-Prés,93,05,240500439, 572    , 10    , -    , -    , -    , 1    , 1    ,
49292,Val-du-Layon,52,49,200071553, 1 410    , 88    , -    , -    , -    , 1    , -    ,
53017,Val-du-Maine,52,53,245300223, 472    , 19    , -    , -    , -    , 1    , -    ,
54540,Val-et-Châtillon,44,54,200069433, 401    , 2    , -    , -    , -    , 1    , -    ,
36229,Val-Fouzon,24,36,243600202, 698    , 22    , -    , -    , -    , 1    , -    ,
26136,Val-Maravel,84,26,242600534, 68    , 1    , -    , -    , -    , 1    , 1    ,
21327,Val-Mont,27,21,200006682, 196    , 4    , -    ,FRTE , -    , 1    , -    ,
01426,Val-Revermont,84,01,200071751, 1 265    , 50    , -    , -    , -    , 1    , -    ,
39576,Val-Sonnette,27,39,200072056, 523    , 12    , -    , -    , -    , 1    , -    ,
21651,Val-Suzon,27,21,200039063, 119    , -    , -    , -    , -    , 1    , -    ,
12288,Valady,76,12,241200641, 786    , 21    , -    , -    , -    , 1    , 1    ,
27667,Valailles,28,27,200066413, 170    , 4    , -    , -    , -    , 1    , -    ,
41266,Valaire,24,41,200030385, 44    , 5    , -    ,FRTE , -    , 1    , -    ,
14005,Valambray,28,14,200065589, 688    , 33    , -    , -    , -    , 1    , -    ,
26360,Valaurie,84,26,200040681, 324    , 33    , -    , -    , -    , 1    , -    ,
04228,Valavoire,93,04,200068765, 51    , 1    , -    , -    , -    , 1    , 1    ,
70514,Valay,27,70,200036549, 328    , 11    , -    , -    , -    , 1    , -    ,
63440,Valbeleix,84,63,246300966, 136    , 7    , -    , -    , -    , 1    , 1    ,
04229,Valbelle,93,04,200071033, 180    , 4    , -    , -    , -    , 1    , 1    ,
55530,Valbois,44,55,200034874, 68    , 4    , -    , -    , -    , 1    , -    ,
38518,Valbonnais,84,38,200040657, 416    , 15    , -    , -    , -    , 1    , 1    ,
06152,Valbonne,93,06,240600585, 6 616    , 966    , -    ,FRTE , -    , -    , -    ,FRTE
31564,Valcabrère,76,31,200072635, 103    , 3    , -    , -    , -    , 1    , -    ,
50613,Valcanville,28,50,200067205, 240    , 12    , -    , -    , -    , 1    , -    ,
66220,Valcebollère,76,66,246600399, 77    , 2    , -    , -    , -    , 1    , 1    ,
63441,Valcivières,84,63,200070761, 366    , 4    , -    , -    , -    , 1    , 1    ,
52500,Valcourt,44,52,200068666, 288    , 14    , -    ,FRTE , -    , -    , -    ,
25578,Valdahon,27,25,242504181, 2 217    , 193    , -    , -    , -    , -    , 1    ,
14726,Valdallière,28,14,200068799, 2 993    , 110    , -    , -    , -    , 1    , -    ,
60652,Valdampierre,32,60,246000582, 400    , 12    , -    , -    , -    , 1    , -    ,
06153,Valdeblore,93,06,200030195, 1 879    , 30    , -    , -    , -    , 1    , 1    ,
81306,Valderiès,76,81,200040905, 409    , 17    , -    , -    , -    , 1    , -    ,
